1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11144,-0.10786,-0.10427,-0.10066,-0.09703,-0.09340,-0.08975,-0.08609,-0.08242,-0.07873,-0.07504,-0.07134,-0.06763,-0.06391,-0.06019,-0.05645,-0.05271,-0.04897,-0.04522,-0.04147,-0.03772,-0.03398,-0.03024,-0.02650,-0.02277,-0.01904,-0.01533,-0.01162,-0.00792,-0.00423,-0.00056,0.00311,0.00676,0.01039,0.01401,0.01761,0.02120,0.02476,0.02830,0.03183,0.03533,0.03880,0.04227,0.04573,0.04919,0.05265,0.05612,0.05959,0.06306,0.06654,0.07002,0.07350,0.07699,0.08048,0.08398,0.08748,0.09098,0.09449,0.09801,0.10153,0.10506,0.10860,0.11214,0.11569,0.11925,0.12281,0.12638,0.12996,0.13355,0.13715,0.14075,0.14437,0.14799,0.15163,0.15527,0.15892,0.16259,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11479,-0.11119,-0.10758,-0.10396,-0.10032,-0.09668,-0.09302,-0.08934,-0.08566,-0.08197,-0.07827,-0.07456,-0.07084,-0.06711,-0.06338,-0.05964,-0.05590,-0.05215,-0.04840,-0.04465,-0.04091,-0.03716,-0.03343,-0.02970,-0.02597,-0.02226,-0.01855,-0.01485,-0.01116,-0.00748,-0.00382,-0.00017,0.00346,0.00708,0.01068,0.01427,0.01783,0.02138,0.02490,0.02840,0.03188,0.03534,0.03880,0.04226,0.04572,0.04919,0.05266,0.05613,0.05961,0.06309,0.06657,0.07006,0.07355,0.07705,0.08055,0.08405,0.08757,0.09108,0.09461,0.09813,0.10167,0.10521,0.10876,0.11232,0.11588,0.11945,0.12303,0.12662,0.13022,0.13382,0.13744,0.14106,0.14470,0.14834,0.15200,0.15566,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11812,-0.11451,-0.11089,-0.10725,-0.10360,-0.09994,-0.09627,-0.09259,-0.08890,-0.08520,-0.08149,-0.07777,-0.07404,-0.07031,-0.06657,-0.06282,-0.05908,-0.05533,-0.05158,-0.04783,-0.04409,-0.04036,-0.03662,-0.03290,-0.02918,-0.02548,-0.02178,-0.01809,-0.01441,-0.01075,-0.00710,-0.00347,0.00015,0.00375,0.00734,0.01090,0.01445,0.01797,0.02147,0.02495,0.02841,0.03187,0.03533,0.03880,0.04226,0.04573,0.04921,0.05268,0.05616,0.05964,0.06313,0.06662,0.07012,0.07362,0.07713,0.08064,0.08415,0.08768,0.09121,0.09474,0.09828,0.10183,0.10539,0.10895,0.11252,0.11610,0.11969,0.12329,0.12690,0.13051,0.13413,0.13777,0.14141,0.14507,0.14873,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12144,-0.11782,-0.11418,-0.11053,-0.10687,-0.10320,-0.09952,-0.09583,-0.09213,-0.08842,-0.08470,-0.08097,-0.07724,-0.07350,-0.06975,-0.06600,-0.06225,-0.05851,-0.05476,-0.05102,-0.04728,-0.04355,-0.03983,-0.03611,-0.03240,-0.02871,-0.02502,-0.02134,-0.01768,-0.01403,-0.01039,-0.00678,-0.00317,0.00041,0.00398,0.00752,0.01104,0.01454,0.01802,0.02148,0.02494,0.02840,0.03187,0.03533,0.03880,0.04228,0.04575,0.04923,0.05272,0.05620,0.05969,0.06319,0.06669,0.07020,0.07371,0.07723,0.08075,0.08428,0.08781,0.09136,0.09490,0.09846,0.10202,0.10560,0.10918,0.11276,0.11636,0.11997,0.12358,0.12721,0.13084,0.13448,0.13814,0.14181,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12474,-0.12111,-0.11746,-0.11380,-0.11013,-0.10645,-0.10276,-0.09905,-0.09534,-0.09163,-0.08790,-0.08417,-0.08043,-0.07668,-0.07293,-0.06918,-0.06543,-0.06169,-0.05795,-0.05421,-0.05048,-0.04676,-0.04304,-0.03933,-0.03563,-0.03195,-0.02827,-0.02461,-0.02096,-0.01732,-0.01370,-0.01010,-0.00652,-0.00295,0.00059,0.00411,0.00761,0.01109,0.01455,0.01801,0.02148,0.02494,0.02841,0.03188,0.03535,0.03882,0.04230,0.04579,0.04927,0.05277,0.05626,0.05976,0.06327,0.06678,0.07030,0.07382,0.07735,0.08088,0.08443,0.08798,0.09153,0.09510,0.09867,0.10225,0.10584,0.10943,0.11304,0.11665,0.12028,0.12391,0.12756,0.13121,0.13488,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12804,-0.12439,-0.12073,-0.11706,-0.11338,-0.10968,-0.10598,-0.10227,-0.09855,-0.09483,-0.09109,-0.08735,-0.08361,-0.07986,-0.07611,-0.07236,-0.06862,-0.06488,-0.06114,-0.05741,-0.05368,-0.04997,-0.04626,-0.04256,-0.03887,-0.03520,-0.03153,-0.02788,-0.02425,-0.02063,-0.01703,-0.01345,-0.00988,-0.00634,-0.00281,0.00069,0.00416,0.00762,0.01108,0.01455,0.01801,0.02148,0.02495,0.02842,0.03190,0.03538,0.03886,0.04235,0.04584,0.04933,0.05284,0.05634,0.05985,0.06337,0.06689,0.07042,0.07396,0.07750,0.08105,0.08460,0.08817,0.09174,0.09532,0.09891,0.10250,0.10611,0.10973,0.11335,0.11698,0.12063,0.12428,0.12795,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13132,-0.12766,-0.12399,-0.12030,-0.11661,-0.11291,-0.10920,-0.10548,-0.10176,-0.09802,-0.09428,-0.09054,-0.08679,-0.08304,-0.07929,-0.07555,-0.07181,-0.06807,-0.06434,-0.06061,-0.05690,-0.05319,-0.04949,-0.04580,-0.04213,-0.03846,-0.03481,-0.03118,-0.02756,-0.02396,-0.02037,-0.01681,-0.01326,-0.00974,-0.00624,-0.00276,0.00070,0.00416,0.00762,0.01108,0.01455,0.01802,0.02149,0.02497,0.02845,0.03193,0.03542,0.03891,0.04241,0.04591,0.04941,0.05292,0.05644,0.05996,0.06349,0.06703,0.07057,0.07412,0.07768,0.08124,0.08481,0.08839,0.09198,0.09558,0.09918,0.10280,0.10642,0.11006,0.11370,0.11736,0.12102,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13458,-0.13091,-0.12723,-0.12354,-0.11984,-0.11613,-0.11241,-0.10868,-0.10495,-0.10121,-0.09747,-0.09372,-0.08997,-0.08622,-0.08247,-0.07873,-0.07500,-0.07127,-0.06754,-0.06382,-0.06012,-0.05642,-0.05273,-0.04905,-0.04539,-0.04174,-0.03811,-0.03449,-0.03089,-0.02730,-0.02374,-0.02019,-0.01667,-0.01317,-0.00969,-0.00623,-0.00277,0.00069,0.00416,0.00762,0.01109,0.01456,0.01804,0.02152,0.02500,0.02849,0.03198,0.03548,0.03898,0.04248,0.04600,0.04951,0.05304,0.05656,0.06010,0.06364,0.06719,0.07075,0.07431,0.07788,0.08146,0.08505,0.08865,0.09225,0.09587,0.09949,0.10313,0.10677,0.11043,0.11409,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.13784,-0.13416,-0.13047,-0.12677,-0.12306,-0.11934,-0.11561,-0.11188,-0.10814,-0.10439,-0.10064,-0.09690,-0.09315,-0.08940,-0.08566,-0.08193,-0.07819,-0.07447,-0.07075,-0.06704,-0.06335,-0.05966,-0.05598,-0.05232,-0.04867,-0.04503,-0.04142,-0.03781,-0.03423,-0.03067,-0.02712,-0.02360,-0.02010,-0.01662,-0.01316,-0.00970,-0.00624,-0.00277,0.00069,0.00416,0.00764,0.01111,0.01459,0.01807,0.02156,0.02505,0.02855,0.03205,0.03556,0.03907,0.04258,0.04611,0.04964,0.05317,0.05671,0.06026,0.06382,0.06738,0.07096,0.07454,0.07812,0.08172,0.08533,0.08894,0.09257,0.09620,0.09984,0.10350,0.10716,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14109,-0.13740,-0.13369,-0.12998,-0.12627,-0.12254,-0.11881,-0.11507,-0.11132,-0.10757,-0.10382,-0.10008,-0.09633,-0.09259,-0.08885,-0.08512,-0.08140,-0.07768,-0.07397,-0.07027,-0.06659,-0.06291,-0.05925,-0.05560,-0.05196,-0.04834,-0.04474,-0.04116,-0.03759,-0.03405,-0.03053,-0.02703,-0.02355,-0.02009,-0.01663,-0.01317,-0.00970,-0.00623,-0.00276,0.00071,0.00418,0.00766,0.01115,0.01463,0.01813,0.02162,0.02512,0.02863,0.03214,0.03566,0.03918,0.04271,0.04624,0.04979,0.05334,0.05689,0.06046,0.06403,0.06761,0.07120,0.07479,0.07840,0.08201,0.08564,0.08927,0.09292,0.09657,0.10024,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14432,-0.14062,-0.13691,-0.13319,-0.12947,-0.12574,-0.12200,-0.11825,-0.11450,-0.11075,-0.10700,-0.10326,-0.09952,-0.09578,-0.09205,-0.08833,-0.08461,-0.08090,-0.07720,-0.07351,-0.06984,-0.06618,-0.06253,-0.05889,-0.05527,-0.05167,-0.04809,-0.04452,-0.04098,-0.03746,-0.03395,-0.03048,-0.02702,-0.02356,-0.02009,-0.01663,-0.01316,-0.00969,-0.00622,-0.00274,0.00074,0.00422,0.00771,0.01120,0.01469,0.01819,0.02170,0.02521,0.02873,0.03225,0.03578,0.03932,0.04286,0.04641,0.04996,0.05353,0.05710,0.06068,0.06427,0.06786,0.07147,0.07508,0.07871,0.08234,0.08599,0.08964,0.09331,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.14755,-0.14384,-0.14012,-0.13640,-0.13266,-0.12892,-0.12518,-0.12143,-0.11768,-0.11393,-0.11019,-0.10645,-0.10271,-0.09898,-0.09525,-0.09154,-0.08783,-0.08413,-0.08044,-0.07677,-0.07310,-0.06945,-0.06582,-0.06220,-0.05860,-0.05501,-0.05145,-0.04791,-0.04438,-0.04088,-0.03741,-0.03395,-0.03048,-0.02702,-0.02356,-0.02009,-0.01662,-0.01315,-0.00967,-0.00619,-0.00271,0.00078,0.00427,0.00776,0.01127,0.01477,0.01828,0.02180,0.02532,0.02885,0.03239,0.03593,0.03948,0.04304,0.04660,0.05017,0.05375,0.05734,0.06094,0.06454,0.06816,0.07178,0.07541,0.07906,0.08271,0.08638,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.15077,-0.14705,-0.14333,-0.13959,-0.13585,-0.13211,-0.12836,-0.12461,-0.12086,-0.11712,-0.11337,-0.10964,-0.10591,-0.10218,-0.09847,-0.09476,-0.09106,-0.08737,-0.08370,-0.08003,-0.07638,-0.07275,-0.06913,-0.06553,-0.06194,-0.05838,-0.05483,-0.05131,-0.04781,-0.04433,-0.04087,-0.03741,-0.03395,-0.03049,-0.02702,-0.02355,-0.02008,-0.01660,-0.01312,-0.00964,-0.00615,-0.00266,0.00084,0.00434,0.00784,0.01136,0.01487,0.01839,0.02192,0.02546,0.02900,0.03255,0.03611,0.03967,0.04324,0.04682,0.05041,0.05401,0.05761,0.06123,0.06485,0.06849,0.07213,0.07579,0.07945,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.15398,-0.15025,-0.14652,-0.14278,-0.13903,-0.13529,-0.13154,-0.12779,-0.12404,-0.12030,-0.11657,-0.11283,-0.10911,-0.10539,-0.10169,-0.09799,-0.09430,-0.09062,-0.08696,-0.08331,-0.07968,-0.07606,-0.07246,-0.06887,-0.06531,-0.06176,-0.05824,-0.05474,-0.05126,-0.04780,-0.04434,-0.04088,-0.03741,-0.03395,-0.03048,-0.02700,-0.02353,-0.02005,-0.01657,-0.01308,-0.00959,-0.00609,-0.00259,0.00092,0.00443,0.00794,0.01147,0.01500,0.01853,0.02207,0.02562,0.02918,0.03274,0.03631,0.03989,0.04348,0.04708,0.05068,0.05430,0.05792,0.06156,0.06520,0.06886,0.07252,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.15718,-0.15345,-0.14971,-0.14596,-0.14221,-0.13846,-0.13472,-0.13097,-0.12723,-0.12349,-0.11976,-0.11604,-0.11232,-0.10861,-0.10492,-0.10123,-0.09755,-0.09389,-0.09024,-0.08660,-0.08299,-0.07938,-0.07580,-0.07223,-0.06869,-0.06517,-0.06167,-0.05819,-0.05473,-0.05127,-0.04781,-0.04434,-0.04088,-0.03741,-0.03393,-0.03046,-0.02698,-0.02349,-0.02001,-0.01652,-0.01302,-0.00952,-0.00601,-0.00250,0.00102,0.00454,0.00807,0.01160,0.01515,0.01869,0.02225,0.02581,0.02939,0.03297,0.03655,0.04015,0.04376,0.04737,0.05100,0.05463,0.05827,0.06193,0.06560,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.16038,-0.15664,-0.15289,-0.14914,-0.14539,-0.14165,-0.13790,-0.13416,-0.13042,-0.12669,-0.12297,-0.11925,-0.11554,-0.11184,-0.10816,-0.10448,-0.10082,-0.09717,-0.09353,-0.08991,-0.08631,-0.08273,-0.07916,-0.07562,-0.07210,-0.06860,-0.06512,-0.06166,-0.05820,-0.05474,-0.05127,-0.04780,-0.04433,-0.04086,-0.03739,-0.03391,-0.03042,-0.02694,-0.02344,-0.01995,-0.01645,-0.01294,-0.00943,-0.00591,-0.00239,0.00114,0.00467,0.00822,0.01177,0.01532,0.01889,0.02246,0.02604,0.02963,0.03322,0.03683,0.04044,0.04407,0.04770,0.05135,0.05500,0.05867,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.16357,-0.15982,-0.15607,-0.15232,-0.14857,-0.14483,-0.14109,-0.13735,-0.13362,-0.12990,-0.12618,-0.12247,-0.11877,-0.11508,-0.11141,-0.10774,-0.10410,-0.10046,-0.09684,-0.09324,-0.08966,-0.08609,-0.08255,-0.07902,-0.07552,-0.07205,-0.06859,-0.06513,-0.06166,-0.05820,-0.05473,-0.05126,-0.04779,-0.04431,-0.04083,-0.03735,-0.03386,-0.03037,-0.02688,-0.02338,-0.01987,-0.01636,-0.01284,-0.00932,-0.00579,-0.00225,0.00129,0.00484,0.00839,0.01196,0.01553,0.01911,0.02270,0.02629,0.02990,0.03352,0.03714,0.04077,0.04442,0.04807,0.05174,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.16675,-0.16300,-0.15925,-0.15550,-0.15176,-0.14802,-0.14428,-0.14055,-0.13682,-0.13311,-0.12940,-0.12570,-0.12201,-0.11834,-0.11467,-0.11102,-0.10739,-0.10377,-0.10017,-0.09658,-0.09302,-0.08948,-0.08595,-0.08245,-0.07898,-0.07551,-0.07205,-0.06859,-0.06513,-0.06166,-0.05819,-0.05472,-0.05124,-0.04776,-0.04428,-0.04079,-0.03730,-0.03380,-0.03030,-0.02680,-0.02329,-0.01977,-0.01625,-0.01272,-0.00918,-0.00564,-0.00209,0.00147,0.00503,0.00860,0.01218,0.01577,0.01937,0.02297,0.02659,0.03021,0.03385,0.03749,0.04114,0.04481,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.16993,-0.16618,-0.16243,-0.15868,-0.15494,-0.15121,-0.14748,-0.14375,-0.14003,-0.13633,-0.13263,-0.12894,-0.12526,-0.12160,-0.11795,-0.11432,-0.11070,-0.10710,-0.10351,-0.09995,-0.09640,-0.09288,-0.08938,-0.08590,-0.08244,-0.07898,-0.07552,-0.07206,-0.06859,-0.06512,-0.06165,-0.05817,-0.05469,-0.05121,-0.04772,-0.04423,-0.04073,-0.03723,-0.03373,-0.03021,-0.02670,-0.02317,-0.01965,-0.01611,-0.01257,-0.00902,-0.00546,-0.00190,0.00167,0.00525,0.00884,0.01244,0.01604,0.01966,0.02328,0.02692,0.03056,0.03422,0.03788,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17311,-0.16936,-0.16561,-0.16187,-0.15814,-0.15440,-0.15068,-0.14696,-0.14326,-0.13956,-0.13587,-0.13219,-0.12853,-0.12488,-0.12125,-0.11763,-0.11402,-0.11044,-0.10688,-0.10333,-0.09981,-0.09631,-0.09283,-0.08937,-0.08591,-0.08245,-0.07898,-0.07552,-0.07205,-0.06857,-0.06510,-0.06162,-0.05814,-0.05465,-0.05116,-0.04766,-0.04416,-0.04065,-0.03714,-0.03363,-0.03010,-0.02657,-0.02304,-0.01950,-0.01595,-0.01239,-0.00883,-0.00525,-0.00168,0.00191,0.00551,0.00912,0.01273,0.01635,0.01999,0.02363,0.02729,0.03095,0.00000
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17629,-0.17254,-0.16880,-0.16506,-0.16133,-0.15761,-0.15389,-0.15018,-0.14648,-0.14280,-0.13912,-0.13546,-0.13181,-0.12817,-0.12455,-0.12095,-0.11737,-0.11380,-0.11026,-0.10674,-0.10324,-0.09976,-0.09630,-0.09284,-0.08938,-0.08591,-0.08244,-0.07897,-0.07550,-0.07203,-0.06855,-0.06506,-0.06158,-0.05809,-0.05459,-0.05109,-0.04758,-0.04407,-0.04055,-0.03703,-0.03350,-0.02997,-0.02642,-0.02288,-0.01932,-0.01575,-0.01218,-0.00860,-0.00502,-0.00142,0.00219,0.00580,0.00943,0.01306,0.01671,0.02036,0.02403,0.00000
